Gn,Mean-copy-number,mean,rank,percentile_rank
MAGED4B,5.743,5.743,4732.0,24.18481038536236
NELFA,39.977,39.97699999999999,14072.0,71.92067872840641
TONSL,11.081,11.081,7490.0,38.280690994582436
KIAA1109,2.467,2.467,2107.5,10.771235817233977
MSI2,74.713,74.713,16208.0,82.83757538587345
COPA,217.455,217.455,18172.0,92.8753960952673
IER5,39.587,39.587,14036.0,71.73668608811204
PELI3,1.104,1.104,886.0,4.5282633139118875
SLC6A13,8.335,8.335,6284.0,32.11693754472043
KLK2,13.18,13.180000000000001,8267.0,42.25186548093632
C2orf81,3.634,3.634,3148.0,16.08913421240928
TIMM10B,15.75,15.75,9079.0,46.401921700909746
SIGMAR1,90.688,90.688,16670.0,85.19881426965144
TMEM248,14.335,14.335000000000003,8655.0,44.23489727077584
PCP4,107.329,107.329,17034.0,87.0591842992947
FGFR1OP2,30.289,30.289,12566.0,64.22365327609117
MYH7B,16.927,16.927,9421.0,48.14985178370643
MAPKAP1,23.765,23.765,11187.0,57.17571297148114
KIT,4.984,4.984,4222.5,21.580803434529287
PGA3,181.63,181.63,17946.0,91.72033118675253
DARS1,238.691,238.69099999999997,18296.0,93.50914852294797
GPRIN2,7.496,7.496,5828.0,29.786364100991513
HYDIN,13.82,13.82,8491.0,43.3967085761014
C8orf82,84.576,84.576,16522.0,84.44240008177451
KRTAP3-3,110.014,110.014,17091.0,87.35050597976081
DYRK1B,5.751,5.751,4738.5,24.21803127874885
NBEAL2,21.921,21.921,10720.0,54.78891955432894
NCAM1,223.44,223.44,18214.0,93.09005417561076
PLPP4,0.294,0.294,319.5,1.6329346826126956
ITGA10,3.84,3.84,3311.5,16.924767453746295
SP2,5.288,5.288,4449.0,22.73842379638148
AKR1B10,245.64,245.64,18340.0,93.73402841664111
ATG4A,14.996,14.996,8853.0,45.24685679239497
GTF2F1,66.711,66.711,15914.0,81.3349688234693
IL10RB,3.707,3.707,3205.0,16.380455892875396
KLK13,45.894,45.894,14688.0,75.06899724011039
COPG1,158.002,158.002,17735.0,90.64192987836041
MMGT1,66.95,66.95,15926.0,81.39629970356741
ABL2,12.666,12.666,8100.0,41.39834406623735
PRB2,409.118,409.118,18850.0,96.34059082081161
CS,466.904,466.9040000000001,18948.0,96.84145967494634
GSDMB,15.944,15.943999999999999,9125.0,46.63702340795257
NSMAF,29.996,29.996,12489.0,63.83011346212818
OLFML2B,2.976,2.976,2525.0,12.905039353981396
MRPL38,48.47,48.47,14882.0,76.06051313503015
MYL9,492.598,492.598,18990.0,97.05611775528979
OR51L1,7.737,7.737,5946.0,30.38945108862312
PTBP3,80.341,80.341,16398.0,83.80864765409383
DAND5,38.782,38.782,13951.0,71.30225902075028
RALYL,42.504,42.504,14357.0,73.37728713073699
FZR1,4.803,4.803,4084.5,20.875498313400797
NANS,219.529,219.529,18186.0,92.94694878871512
FAM207A,43.884,43.884,14490.0,74.05703771849126
FOXI2,30.445,30.445,12605.0,64.4229786364101
NCMAP,1.733,1.733,1429.5,7.306041091689666
STON1-GTF2A1L,4.113,4.113,3511.0,17.944393335377697
MKI67,50.332,50.332,15032.5,76.8297045895942
SARDH,77.547,77.547,16302.0,83.31800061330881
GPR12,0.067,0.067,179.0,0.914852294797097
C15orf39,5.235,5.235,4413.5,22.556986609424513
HNRNPUL2-BSCL2,98.968,98.968,16859.0,86.16477563119697
MT1X,88.348,88.348,16618.0,84.93304712255954
MYBPC3,264.599,264.599,18428.0,94.1837882040274
TMEM88B,22.301,22.301,10818.0,55.28978840846366
EOMES,2.824,2.824,2412.0,12.32750689972401
PDZD9,3.453,3.453,2972.5,15.19217009097414
DNAJA3,75.268,75.268,16222.0,82.90912807932128
POU2F3,6.597,6.597,5304.0,27.108249003373196
C8orf58,20.1,20.1,10275.0,52.51456608402331
STMN1,564.995,564.995,19080.0,97.51609935602576
USP54,13.892,13.892,8510.0,43.49381580292344
ZNF780B,0.332,0.332,339.0,1.7325973627721556
AQP9,21.143,21.143,10540.0,53.868956352857
C3orf56,0.001,0.001,47.5,0.24276806705509557
GSTCD,29.882,29.881999999999998,12467.0,63.71767351528162
PIEZO2,0.971,0.971,778.0,3.976285393028723
AKR7A2,250.052,250.052,18360.0,93.83624655013799
ZNF181,1.31,1.31,1057.0,5.402228355310232
PCCB,92.269,92.269,16713.0,85.41858325666973
SMC1A,81.419,81.419,16427.0,83.95686394766432
IMMP2L,17.989,17.989,9715.0,49.6524583461106
UBOX5,7.388,7.388,5757.0,29.423489727077584
SGF29,27.908,27.908,12053.0,61.60175815189615
TWF1,89.37,89.37,16632.0,85.00459981600737
EIF4A3,240.407,240.407,18307.0,93.56536849637126
MUL1,21.555,21.555,10633.0,54.3442706736175
PUSL1,15.484,15.484,8994.0,45.967494633547986
DBNDD1,51.6,51.6,15110.5,77.22835531023203
MAGEB5,2.054,2.054,1717.0,8.77542676070735
MED27,29.734,29.734,12440.5,63.582234488398235
MYBPC1,80.995,80.995,16412.0,83.88020034754166
GPBP1,24.552,24.552,11363.0,58.07523254625371
JDP2,17.562,17.562,9597.0,49.04937135847899
DLG3,28.54,28.54,12201.5,62.36072779311049
GSS,152.38,152.38,17670.0,90.30972094449555
CARS1,75.635,75.635,16235.5,82.97812531943167
PNOC,1.0,1.0,809.0,4.134723499948891
RBCK1,21.22,21.22,10558.0,53.96095267300419
SBNO1,29.795,29.795,12448.0,63.62056628845957
ZNF821,5.861,5.860999999999999,4828.0,24.6754574261474
TIMM17B,25.236,25.236,11509.0,58.82142492078095
LRRC6,5.613,5.613,4663.5,23.834713278135542
CCT8L2,6.555,6.555,5279.0,26.980476336502097
COL2A1,8.691,8.691,6461.0,33.02156802616784
NT5C3B,16.595,16.595,9322.5,47.64642747623428
SLC4A2,26.456,26.456,11758.5,60.09659613615456
MCRIP2,23.253,23.253,11052.5,56.48829602371461
NDRG4,67.849,67.84899999999999,15958.0,81.55984871716242
ABLIM1,44.015,44.01500000000001,14506.0,74.13881222528876
ADAR,79.349,79.349,16361.0,83.6195441071246
MSMP,8.963,8.963,6590.5,33.68343044056016
CRTC1,17.79,17.79,9657.0,49.35602575896964
HECW1,1.435,1.435,1168.0,5.969538996217929
ADAMTS1,8.05,8.05,6117.0,31.263416130021465
C2CD2L,17.691,17.691,9626.5,49.20014310538689
ZNF783,2.316,2.316,1968.0,10.058264336093222
CAPN2,243.877,243.877,18327.0,93.66758662986814
TERF2IP,40.143,40.143,14094.0,72.033118675253
TAS2R50,5.912,5.912,4861.5,24.84667279975468
ZNF320,7.849,7.849,5993.5,30.63221915567822
TRIP4,27.77,27.77,12012.0,61.39221097822754
ODAM,0.243,0.243,284.0,1.4514974956557294
DKKL1,7.416,7.4159999999999995,5778.0,29.53081876724931
HNRNPA1,769.99,769.99,19248.0,98.37473167739958
OVGP1,34.168,34.168,13289.5,67.9213942553409
PARP10,11.858,11.858000000000002,7800.0,39.86507206378412
PARP6,3.566,3.5660000000000003,3083.0,15.756925278544415
PLP1,2354.792,2354.792,19510.0,99.71378922620873
HS3ST2,4.114,4.114,3513.0,17.954615148727385
IGFN1,3.434,3.434,2949.0,15.072063784115302
PPP6R2,23.152,23.152,11022.5,56.33496882346929
DCLK1,39.494,39.494,14023.0,71.67024430133905
SYNGR2,132.168,132.168,17431.0,89.08821424920781
NCF4,18.153,18.153,9767.0,49.91822549320249
SCGB1D4,1.859,1.859,1534.0,7.840130839210876
COL11A1,3.42,3.42,2942.5,15.038842890728816
UQCRFS1P1,243.748,243.748,18325.5,93.65992026985587
MGME1,36.795,36.795,13675.0,69.8916487784933
SRGAP2,36.361,36.361,13613.0,69.57477256465296
MYNN,7.398,7.398,5764.0,29.459266073801494
CNTF,4.695,4.695,4001.0,20.448737606051314
RSPO1,27.385,27.385,11947.5,61.062557497700084
PPP2R5C,26.819,26.818999999999996,11834.0,60.48246959010528
SLC35G2,18.035,18.035,9728.0,49.718900132883576
RPS16,722.456,722.456,19212.0,98.19073903710517
HOXA1,2.023,2.023,1683.0,8.601655933762649
LZTS3,36.156,36.156,13582.0,69.4163344577328
FANK1,3.44,3.44,2955.0,15.102729224164365
C21orf91,16.238,16.238,9215.5,47.09956046202596
SLC3A1,16.777,16.777,9378.0,47.93008279668813
UPP2,9.293,9.293,6764.0,34.57017274864561
FAM204A,16.411,16.411,9259.0,47.32188490238168
C1orf50,41.079,41.079,14199.0,72.56976387611162
DUX4L4,0.887,0.887,703.0,3.5929673924154146
ANKRD55,4.183,4.183,3575.0,18.27149136256772
SEC14L1,28.674,28.674000000000003,12227.0,62.49105591331903
OR51M1,6.333,6.333,5126.5,26.201063068588365
ZNF697,49.146,49.146,14930.0,76.30583665542268
CACTIN,40.167,40.167,14100.0,72.06378411530206
PRSS42P,4.437,4.437,3799.0,19.416334457732802
ANKRD13A,30.206,30.206,12542.5,64.10354696923234
AKAP9,18.133,18.133,9760.0,49.882449146478585
DEFB107B,0.002,0.002,60.0,0.306654400490647
PCIF1,28.268,28.268,12141.0,62.051517939282434
COPS7B,68.311,68.31100000000002,15977.0,81.65695594398447
OR51I1,8.911,8.911,6557.0,33.512215066952876
PIGC,11.001,11.001,7460.0,38.127363794337114
PLCH2,2.411,2.411,2045.5,10.454359603393643
RTL8C,17.485,17.485,9566.0,48.89093325155883
TAF3,21.92,21.92,10719.0,54.7838086476541
GCA,109.98,109.98,17090.0,87.34539507308597
OR8D4,5.512,5.512,4592.0,23.469283450884188
CHMP1A,103.014,103.014,16945.0,86.60431360523357
JCAD,6.645,6.645,5334.0,27.26157620361852
DSCR4,6.714,6.714,5376.5,27.478789737299397
NBEA,10.062,10.062,7084.0,36.20566288459573
RNPS1,163.825,163.825,17790.0,90.92302974547685
MPST,244.514,244.514,18333.0,93.6982520699172
ATP5MC2,20.607,20.607,10395.5,53.13043033834203
MRPS30,36.895,36.895,13688.0,69.95809056526628
SLC17A2,1.563,1.563,1264.0,6.4601860370029645
INSR,18.046,18.046,9730.0,49.72912194623326
ZNF430,1.405,1.405,1143.0,5.841766329346826
OR1E1,0.699,0.699,579.5,2.9617704180721662
CKAP2L,10.473,10.473,7230.0,36.951855259122965
HS3ST3A1,5.366,5.366,4491.5,22.955637330062352
NFKBIZ,2.275,2.275,1939.0,9.910048042522744
FAM118B,105.135,105.135,16986.0,86.81386077890217
TMEM234,4.825,4.825,4102.0,20.96493918021057
UVRAG,17.309,17.309,9537.0,48.74271695798835
JUND,24.682,24.682,11393.0,58.22855974649903
PHLDA2,62.862,62.862,15735.0,80.4201165286722
MYO18B,6.806,6.806,5435.5,27.7803332311152
ALDOC,472.687,472.68699999999995,18959.0,96.89767964836962
LILRA6,5.561,5.561,4630.0,23.663497904528263
RPS28,706.376,706.376,19197.0,98.11407543698252
CD34,110.071,110.071,17092.0,87.35561688643566
C1RL,100.633,100.633,16895.0,86.34876827149137
C18orf63,3.553,3.553,3071.0,15.695594398446284
NMB,0.051,0.051,170.5,0.8714095880609221
SMARCA1,28.235,28.235,12133.0,62.01063068588367
KRT6C,573.805,573.805,19090.0,97.5672084227742
XPO4,128.779,128.779,17388.0,88.86844526218951
NFYA,92.502,92.502,16720.0,85.45435960339364
SOCS1,15.025,15.025,8863.0,45.29796585914341
CRNN,530.932,530.932,19043.0,97.32699580905653
CACNA2D3,5.317,5.317,4461.0,22.79975467647961
LRRC19,8.429,8.429,6335.0,32.377593785137485
FOXQ1,3.754,3.754,3237.0,16.54400490647041
MAGEA9B,18.862,18.862,9952.0,50.863743228048655
RPS6KA5,18.716,18.716,9921.0,50.70530512112848
UAP1L1,29.821,29.821,12452.5,63.64356536849637
RCAN3,11.105,11.105,7502.0,38.34202187468057
CD22,16.457,16.456999999999997,9280.0,47.42921394255341
DHX15,239.061,239.061,18302.0,93.53981396299703
KCTD11,2.473,2.473,2113.5,10.801901257283042
KLHL14,10.231,10.231,7146.0,36.52253909843606
RIMKLB,17.378,17.378,9549.0,48.804047838086476
SMARCA4,32.415,32.415,12980.0,66.33956863947664
ATRIP,25.684,25.684,11603.0,59.301850148216296
OAS3,36.7,36.7,13660.0,69.81498517837065
UGT1A9,55.647,55.647,15373.0,78.56996831237862
RHOXF2,6.853,6.853,5464.0,27.92599407134826
CCDC25,135.912,135.912,17467.0,89.2722068895022
DAXX,14.994,14.994,8851.5,45.239190432382706
FAM205A,1.941,1.941,1602.5,8.190227946437698
GPR45,6.789,6.789,5423.0,27.716446897679646
LARP1B,15.334,15.334,8954.0,45.763058366554226
CPB2,89.617,89.617,16640.5,85.04804252274354
EOLA1,0.583,0.583,491.5,2.5120106306858836
OSR1,2.179,2.179,1853.5,9.473065521823571
SPANXA2,12.665,12.665,8099.0,41.393233159562506
TCN1,232.463,232.463,18265.0,93.35071041602781
GRAMD1B,17.872,17.872,9677.0,49.45824389246653
FADS1,50.063,50.062999999999995,15016.0,76.74537462945926
TSSK3,2.071,2.071,1745.5,8.921087600940407
TMPRSS11D,37.215,37.215,13724.5,70.14463865889809
SPP1,505.648,505.648,19010.0,97.15833588878667
LAMC2,11.461,11.461,7640.5,39.04988244914648
MEIS3,13.562,13.562,8394.0,42.900950628641525
SYT9,3.999,3.999,3433.0,17.545742614739854
FAM71F2,2.123,2.123,1799.0,9.194521108044567
APOC2,2716.309,2716.309,19524.5,99.78789737299397
RNF169,18.792,18.792,9940.0,50.80241234795053
TMEM181,11.679,11.679,7732.0,39.51753040989471
SYNC,14.849,14.848999999999998,8813.0,45.042420525401205
CRTC3,12.329,12.329,7970.0,40.73392619850761
RAB21,159.606,159.606,17749.0,90.71348257180823
AUNIP,8.755,8.755,6489.0,33.164673413063475
RIPOR1,21.889,21.889000000000003,10713.0,54.75314320760503
NFYB,43.634,43.634,14462.0,73.91393233159562
FCAMR,6.666,6.666,5344.5,27.315240723704388
MS4A13,1.434,1.434,1166.5,5.961872636205663
CFAP74,2.072,2.072,1747.0,8.928753960952672
GDI1,359.262,359.262,18740.0,95.77839108657876
BAIAP2L1,55.191,55.191,15343.0,78.41664111213329
PCDHA8,6.64,6.64,5328.0,27.230910763569455
ZNF341,3.431,3.4309999999999996,2947.0,15.061841970765613
ZCCHC3,43.493,43.493,14453.0,73.86793417152204
NECTIN1,31.611,31.611,12832.0,65.58315445159971
VEPH1,4.862,4.862000000000001,4130.0,21.108044567106205
EDNRA,8.049,8.049,6116.0,31.25830522334662
CD58,40.795,40.795,14163.0,72.38577123581723
KCNN4,16.705,16.705,9356.5,47.820198303178984
RAD23B,300.862,300.862,18575.0,94.93509148522948
H2AB3,12.777,12.777,8137.0,41.587447613206585
EBF1,8.32,8.32,6274.5,32.06838393130941
KBTBD13,2.376,2.376,2018.0,10.313809669835429
FMOD,161.559,161.559,17775.0,90.84636614535418
KIF21B,10.99,10.99,7459.0,38.12225288766227
NUDC,308.196,308.196,18594.0,95.03219871205152
MEF2D,27.775,27.775,12014.5,61.40498824491465
ABHD17C,11.01,11.01,7462.0,38.1375856076868
MTAP,110.226,110.226,17097.0,87.38117141980987
GATAD1,31.926,31.926,12895.0,65.90514157211489
ANKFN1,7.304,7.303999999999999,5720.0,29.234386180108352
EIF1AX,187.991,187.991,17983.0,91.90943473372177
BCORL1,6.581,6.581,5293.0,27.052029029949914
CYP51A1,102.149,102.149,16930.0,86.52765000511091
MLH3,5.198,5.198,4388.0,22.426658489215985
CYTIP,4.913,4.913,4164.0,21.281815394050906
SSBP3,16.447,16.447,9274.0,47.39854850250435
IREB2,20.076,20.076,10266.5,52.471123377287135
NAA80,8.257,8.257,6242.0,31.90227946437698
CDYL2,21.694,21.694,10675.0,54.558928753960956
HERC2,10.571,10.571,7265.0,37.13073699274251
ANP32E,230.412,230.412,18252.0,93.28426862925483
NUP93,90.687,90.687,16669.0,85.19370336297659
OR2A2,0.003,0.003,68.5,0.350097107226822
BAP1,41.561,41.561,14250.5,72.8329755698661
GPD1,350.58,350.58,18715.0,95.65061841970765
IL5RA,13.645,13.645,8426.0,43.064499642236534
SPN,47.794,47.794,14830.0,75.79474598793826
KIAA0319,2.287,2.287,1946.5,9.948379842584075
LARP4,33.084,33.084,13103.0,66.96821016048247
SEC31A,148.501,148.50100000000003,17639.0,90.15128283757538
NME7,26.83,26.83,11837.0,60.49780231012982
PAWR,100.198,100.198,16885.0,86.29765920474293
IDI2,4.993,4.993,4238.5,21.66257794132679
CDKN2A-DT,1.527,1.527,1240.0,6.337524276806706
RETN,39.379,39.379,14008.0,71.5935807012164
TEP1,7.403,7.403,5766.5,29.4720433404886
HADHA,570.45,570.45,19086.0,97.54676479607483
SPTBN1,396.216,396.21600000000007,18827.0,96.2230399672902
DPAGT1,39.444,39.444,14019.0,71.64980067463969
DHX33,36.098,36.098,13573.0,69.37033629765921
NSUN4,39.271,39.271,13994.0,71.52202800776858
MPV17L,3.453,3.453,2972.5,15.19217009097414
CRIP2,351.347,351.347,18721.0,95.68128385975672
MRC1,36.448,36.448,13626.5,69.64376980476337
CCDC149,3.651,3.651,3167.0,16.18624143923132
ZNF571,1.074,1.074,856.0,4.374936113666564
NONO,656.398,656.398,19160.0,97.9249718900133
ADGRG3,0.904,0.904,714.0,3.6491873658386997
MYO5C,16.457,16.457,9281.0,47.434324849228254
BTN3A1,6.546,6.546,5269.0,26.929367269753655
FAM3D,119.956,119.956,17271.0,88.27046918123274
CNPPD1,2.689,2.689,2299.0,11.749974445466625
THAP9,8.356,8.356,6297.5,32.18593478483083
SLC25A52,8.044,8.044,6115.0,31.253194316671777
C17orf50,14.622,14.622,8748.0,44.710211591536336
TCP11L1,24.576,24.575999999999997,11366.0,58.09056526627824
ARL10,15.224,15.224,8916.0,45.568843912910154
CD2AP,58.784,58.784,15534.0,79.39282428702852
PCDHB15,12.348,12.348,7978.0,40.77481345190637
CNPY4,55.383,55.383,15355.0,78.47797199223142
OR2B3,0.747,0.747,613.0,3.1329857916794444
VTI1B,51.528,51.528,15104.0,77.19513441684555
CEP128,10.786,10.786,7368.0,37.65716038025146
FRMPD2,1.024,1.024,822.0,4.2011652867218645
DYNC2H1,13.818,13.818,8488.0,43.38137585607687
LDB2,4.457,4.457,3818.0,19.51344168455484
C15orf61,11.459,11.459,7639.0,39.042216089134214
SUPT16H,95.006,95.00600000000001,16774.0,85.73034856383522
RSPH10B,1.08,1.08,863.0,4.4107124603904735
CDK10,41.471,41.471,14237.5,72.76653378309312
PRAMEF14,1.499,1.499,1221.0,6.240417049984667
SGK2,1.617,1.617,1320.0,6.746396810794235
NR2F6,24.152,24.152,11272.0,57.61014003884289
LGALS9B,6.492,6.492,5231.5,26.737708269447
OPN1MW,15.745,15.745,9077.0,46.39169988756006
TREM2,0.617,0.617,518.0,2.6474496575692528
IL1RAP,16.537,16.537,9302.5,47.5442093427374
MSRA,56.924,56.924,15448.0,78.95328631299192
TOP2B,41.914,41.914,14286.0,73.01441275682306
TRIM69,3.337,3.337,2862.0,14.627414903403865
ATP11AUN,19.648,19.648,10170.5,51.98047633650209
SCNN1D,4.702,4.702,4009.0,20.489624859450068
TRAF3,6.421,6.421,5181.0,26.479607482367374
TMEM237,22.219,22.219000000000005,10803.0,55.21312480834099
GPR182,0.963,0.963,773.0,3.9507308596545028
APOD,1998.926,1998.9260000000002,19493.0,99.62690381273637
TSPO2,26.174,26.174,11710.0,59.84871716242461
ADD3,82.1,82.1,16449.0,84.06930389451088
NDC80,46.178,46.178,14712.0,75.19165900030666
CALN1,4.577,4.577,3914.0,20.004088725339876
CCDC122,8.182,8.182,6200.0,31.687621384033527
PLG,307.246,307.246,18592.0,95.02197689870184
SNX29P2,12.515,12.515,8042.0,41.101911479096394
FXYD2,77.538,77.538,16301.0,83.31288970663395
BLOC1S5-TXNDC5,11.241,11.241,7548.0,38.5771235817234
PCYT2,74.154,74.154,16191.0,82.7506899724011
PTGS1,72.803,72.803,16136.0,82.46959010528468
SLITRK2,3.832,3.832,3304.0,16.886435653684963
ZRANB1,8.309,8.309,6272.0,32.0556066646223
FAM157B,12.509,12.509,8037.0,41.07635694572217
RFX3,11.473,11.473,7646.0,39.07799243585812
GRIK5,1.469,1.469,1188.0,6.071757129714812
CREB3L3,2.802,2.802,2398.0,12.255954206276193
CUL5,54.602,54.602,15312.0,78.25820300521312
NT5DC1,89.889,89.889,16648.5,85.08892977614228
PRKAR1B,25.773,25.773,11626.5,59.42195645507513
CX3CR1,5.377,5.377,4498.0,22.98885822344884
CRP,239.629,239.629,18303.0,93.54492486967187
DEFB104B,13.702,13.702,8440.0,43.13605233568435
CNOT8,16.057,16.056999999999995,9164.0,46.83634876827149
KIDINS220,25.52,25.52,11569.0,59.1280793212716
NECAP1,50.951,50.951,15069.0,77.016252683226
RPTOR,26.531,26.531,11771.0,60.16048246959011
ZNF620,2.354,2.354,1998.0,10.211591536338545
REG1B,667.528,667.528,19169.0,97.97097005008688
USP32,22.244,22.244,10805.0,55.22334662169068
EDARADD,9.068,9.068,6649.0,33.982418481038536
MON1A,8.357,8.357,6299.5,32.19615659818052
PPIL2,39.511,39.511,14026.0,71.68557702136359
ELMO2,38.048,38.048,13840.0,70.73494837984259
MEIS3,4.445,4.445,3805.5,19.449555351119287
NUDT4,87.967,87.967,16607.5,84.87938260247367
ZNF800,33.065,33.065,13100.0,66.95287744045794
CAST,224.983,224.98300000000003,18224.0,93.1411632423592
LMOD3,4.789,4.789,4079.0,20.847388326689153
NTF3,1.221,1.221,981.0,5.0137994480220796
PDLIM2,44.806,44.806,14585.0,74.54257385260146
CXCR4,23.991,23.991,11241.0,57.45170193192273
UNQ9165/PRO28630,0.662,0.662,552.0,2.821220484513953
AP4M1,21.878,21.878,10708.0,54.72758867423081
PLPP7,12.678,12.678,8106.0,41.42900950628641
PPIP5K2,13.803,13.802999999999999,8478.0,43.33026678932843
FAM120A,49.109,49.109,14926.0,76.28539302872329
ANKDD1A,2.076,2.076,1751.0,8.94919758765205
ZNF628,1.416,1.4159999999999997,1158.0,5.918429929469489
ELK4,13.559,13.559,8393.0,42.89583972196668
ACSM1,3.648,3.648,3163.0,16.16579781253194
TUBA1B,1054.575,1054.575,19362.5,98.95993049166923
REV1,3.175,3.175,2700.0,13.799448022079117
SUN3,6.166,6.166,5025.0,25.68230604109169
ARHGAP5,22.202,22.202,10799.0,55.192681181641625
TRIM64B,0.953,0.953,764.5,3.9072881529183277
RILPL2,12.506,12.506,8034.0,41.061024225697636
USP24,23.492,23.492,11113.0,56.797505877542676
GATAD2A,36.659,36.659,13657.0,69.7996524583461
SEPTIN9,229.834,229.83399999999995,18250.0,93.27404681590514
CAMSAP3,20.526,20.526,10374.5,53.023101298170296
SLC48A1,0.725,0.725,598.0,3.056322191556782
MYLK4,9.63,9.63,6908.0,35.30614330982316
TSGA13,4.508,4.508,3854.0,19.697434324849226
EXOC2,36.792,36.792,13673.0,69.88142696514362
INMT-MINDY4,14.658,14.658,8761.0,44.77665337830931
COL24A1,3.358,3.358,2882.0,14.729633036900747
IRF2BPL,36.841,36.841,13680.0,69.91720331186752
ALPP,19.576,19.576,10148.0,51.8654809363181
LBR,83.748,83.748,16499.0,84.3248492282531
NDUFA3,162.338,162.338,17780.0,90.8719206787284
S100A11,1090.331,1090.331,19376.0,99.02892773177962
TMEM41A,43.695,43.695,14467.5,73.94204231830727
USP3,39.125,39.125,13980.0,71.45047531432076
WDR59,27.668,27.668000000000003,11987.0,61.26443831135644
HEATR9,4.544,4.544,3883.0,19.845650618419707
SLC9B2,11.161,11.161,7522.5,38.446795461514874
ZADH2,42.538,42.538,14361.5,73.40028621077379
DNAJC25,37.483,37.483,13756.0,70.30563221915568
VN1R4,5.018,5.018,4260.0,21.77246243483594
CCDC148,2.503,2.503,2133.5,10.904119390779925
ZNF250,4.697,4.697,4003.0,20.458959419401
MTRR,46.691,46.691,14751.0,75.39098436062558
ZNF623,4.784,4.784,4073.5,20.81927833997751
SPAST,23.481,23.481,11112.0,56.79239497086783
KLHL17,5.602,5.602,4657.5,23.804047838086476
C1QTNF9,6.752,6.752,5406.0,27.6295614842073
FOXG1,10.796,10.796,7377.0,37.703158540325056
HMGCL,168.194,168.194,17827.0,91.11213329244609
MASTL,29.957,29.957,12478.0,63.77389348870489
SGTA,181.702,181.702,17947.0,91.72544209342738
POLR1F,39.075,39.075,13977.0,71.43514259429622
NIPAL2,11.007,11.007,7461.0,38.13247470101196
ASPG,5.109,5.109,4320.0,22.079116835326587
ADSS1,51.325,51.32500000000001,15088.0,77.11335991004805
CST3,512.886,512.886,19022.0,97.2196667688848
TBC1D3L,1.947,1.947,1612.0,8.238781559848716
FOXN1,4.614,4.614,3941.5,20.14463865889809
ATP8B3,5.327,5.327,4467.5,22.832975569866093
ACCS,5.512,5.512,4592.0,23.469283450884188
S100A7,370.376,370.376,18763.0,95.89594194010017
HBG1,1304.893,1304.893,19418.0,99.24358581212307
RPS15,466.109,466.109,18945.0,96.8261269549218
MAP4,245.513,245.513,18339.0,93.72891750996627
PARPBP,2.429,2.429,2065.5,10.556577736890524
PAQR4,18.765,18.765,9935.5,50.77941326791373
GPN3,32.045,32.045,12916.0,66.01247061228662
PIK3AP1,20.316,20.316,10331.0,52.80077685781458
GUCA2B,71.807,71.807,16103.0,82.30093018501482
SUCLA2,167.855,167.855,17825.0,91.10191147909639
PCBD1,191.271,191.271,18010.0,92.04742921394255
OR10W1,76.793,76.793,16276.0,83.18511703976286
TAS2R7,14.871,14.871,8816.0,45.057753245425744
MAB21L4,31.151,31.151,12740.0,65.11295103751405
GALR1,0.015,0.015,121.0,0.6184197076561382
ADAM8,4.337,4.337,3710.0,18.961463763671677
BUD23,29.025,29.025000000000002,12309.0,62.91015026065624
GOLGA8J,6.208,6.208,5046.0,25.78963508126342
TP53,34.793,34.793,13380.0,68.3839313094143
UNQ9370/PRO34162,2.114,2.114,1787.5,9.13574568128386
BMP3,17.127,17.127,9483.0,48.46672799754677
FAM43B,11.313,11.313,7580.5,38.74322804865583
FAM24B,24.936,24.936,11445.0,58.49432689359092
FAM71D,6.717,6.717,5381.5,27.50434427067362
KRTAP2-2,10.917,10.917,7424.5,37.94592660738015
MBTD1,26.404,26.404,11747.0,60.037820709393856
NCBP1,86.511,86.51100000000001,16574.0,84.7081672288664
METAP1D,27.853,27.853,12032.0,61.49442911172442
PILRA,6.568,6.5680000000000005,5290.0,27.03669630992538
MAP7D3,18.602,18.602,9890.0,50.54686701420832
TTC39A,16.759,16.759,9371.0,47.894306449964226
CIPC,10.217,10.217,7139.0,36.486762751712156
DAAM1,25.536,25.536,11570.5,59.13574568128386
SPECC1L,12.383,12.383,7987.0,40.82081161197997
PDE5A,28.271,28.271,12142.5,62.0591842992947
SPINT3,0.247,0.247,286.0,1.4617193090054177
ARID2,26.648,26.648000000000003,11796.0,60.28825513646121
KRT6B,623.551,623.551,19136.0,97.80231012981703
METTL27,5.266,5.266,4433.0,22.65664928958397
OBP2B,11.346,11.346,7599.5,38.84033527547787
TBCEL,29.026,29.026,12310.0,62.91526116733108
BORCS7-ASMT,44.33,44.33,14546.5,74.34580394561995
PPARGC1A,2.179,2.179,1853.5,9.473065521823571
BAP18,82.58,82.58,16467.5,84.1638556679955
PPP1R32,4.814,4.814,4093.5,20.921496473474395
HPCAL4,64.325,64.325,15815.0,80.82898906265972
TSC2,22.05,22.05,10755.5,54.97035674128591
RRP9,81.878,81.878,16440.0,84.02330573443729
SLC35F4,3.718,3.718,3213.0,16.42134314627415
CHRNA2,5.048,5.048000000000001,4283.0,21.890013288357355
KNSTRN,23.093,23.092999999999996,11003.0,56.23530614330983
ARFGAP1,46.937,46.937000000000005,14764.0,75.45742614739855
PARK7,1540.577,1540.577,19451.0,99.41224573239292
UBA5,59.792,59.792000000000016,15588.0,79.6688132474701
ARSL,33.893,33.893,13239.0,67.66329346826126
SNAI1,12.985,12.985,8209.0,41.95543289379536
NUDT8,30.048,30.048,12506.0,63.91699887560053
